Accuracy,F1-Score
0.8684607520153141,0.8718154494836987
0.7706040762967816,0.7701321914384782
0.848323751513466,0.8520901107679582
0.8768091608607014,0.8797136820432548
0.8959525859211783,0.8982160719499701
0.8985803559651189,0.899876810809521
